@relation labeled_data_noextras-random.arff

@attribute post_count numeric
@attribute follower_count numeric
@attribute following_count numeric
@attribute anonymous_pic numeric
@attribute is_private numeric
@attribute is_business numeric
@attribute is_verified numeric
@attribute following_tags_count numeric
@attribute usertags_count numeric
@attribute has_highlight_reels numeric
@attribute class {'authentic','poor'}
@data
5,57,7296,1,0,0,0,0,0,0,'authentic'
4,95,7292,0,1,0,0,0,0,0,'poor'
8,379,7420,0,1,0,0,0,0,0,'poor'
10,233,7287,0,0,0,0,0,5,1,'poor'
0,90,7415,1,0,0,0,0,0,0,'authentic'
10,294,7329,0,0,0,0,0,0,1,'poor'
1,219,7413,0,0,1,0,0,0,0,'poor'
6,4,7403,0,1,0,0,0,0,0,'poor'
32,177,7325,0,0,1,0,0,0,1,'poor'
1,39,7355,0,1,0,0,0,0,0,'poor'
66,137,7399,0,0,0,0,0,0,0,'poor'
1,128,7437,0,1,0,0,2,0,0,'poor'
1,98,7469,1,0,0,0,0,0,0,'authentic'
7,1018,4457,0,0,0,0,0,1,0,'poor'
32,755,7436,0,0,0,0,0,2,1,'poor'
48,1089,7360,0,0,0,0,1,45,1,'poor'
14,41,7389,1,1,0,0,0,0,0,'authentic'
0,136,5766,1,1,0,0,0,0,0,'authentic'
1481,682,7493,0,0,0,0,2,0,1,'poor'
124,173,7392,0,0,0,0,0,4,0,'poor'
6,61,7283,0,1,0,0,0,0,0,'poor'
0,37,7351,0,1,0,0,0,0,0,'poor'
50,345,7454,0,1,0,0,0,0,0,'poor'
12,374,7491,0,0,0,0,0,8,0,'poor'
39,163,7074,0,0,0,0,0,0,0,'poor'
12,687,7374,0,0,0,0,1,3,0,'poor'
0,633,7318,0,1,0,0,0,0,0,'poor'
88,1161,2804,0,1,0,0,11,0,0,'poor'
3,1164,7466,0,0,1,0,2,4,0,'poor'
2,8190,5862,0,0,0,0,0,1,0,'authentic'
4,557,7496,0,0,1,0,0,27,1,'poor'
310,6983,7476,0,0,1,0,30,463,1,'authentic'
1,1311,6351,0,0,1,0,0,4,1,'poor'
177,1159,7479,0,0,1,0,0,1,0,'poor'
1,19,2214,0,0,0,0,0,0,0,'poor'
0,8,1626,0,0,0,0,0,0,0,'poor'
0,9,1004,1,0,0,0,0,0,0,'authentic'
3,85,7371,0,0,0,0,0,0,1,'poor'
0,18,2179,1,0,0,0,0,0,0,'authentic'
0,9,2125,0,1,0,0,4,0,0,'poor'
0,22,3290,0,0,0,0,0,0,0,'poor'
1,13,3280,0,0,0,0,0,0,0,'poor'
0,23,6012,1,0,0,0,0,0,0,'authentic'
6,69,7248,0,0,0,0,1,0,0,'poor'
0,131,7414,0,1,0,0,0,0,0,'poor'
1,56,5024,0,1,0,0,0,0,0,'poor'
2,23,7367,0,0,0,0,0,0,0,'poor'
0,44,7244,1,0,0,0,0,0,0,'authentic'
4,113,7302,1,1,0,0,0,0,0,'authentic'
10,95,7247,0,0,0,0,0,0,0,'poor'
13,117,6713,0,0,0,0,0,0,0,'poor'
4,107,4535,0,1,0,0,0,0,0,'poor'
3,43,7440,0,1,0,0,0,0,0,'poor'
0,15,4492,1,0,0,0,0,0,0,'authentic'
19,434,7412,0,0,0,0,3,0,1,'poor'
59,322,7176,0,0,0,0,0,0,1,'poor'
46,52,7499,0,0,0,0,0,3,0,'poor'
0,37,6057,0,0,0,0,0,0,0,'poor'
0,27,6363,0,0,0,0,3,0,0,'poor'
3,103,7339,0,0,0,0,0,0,0,'poor'
0,72,7380,0,0,0,0,0,1,0,'poor'
0,125,7333,0,0,0,0,0,0,0,'poor'
6,2897,7500,0,0,1,0,0,0,0,'poor'
0,41,7254,1,0,0,0,0,0,0,'authentic'
3,66,7411,0,0,0,0,0,0,0,'poor'
395,796,1107,0,1,0,0,0,0,0,'poor'
2,170,7259,0,0,0,0,0,2,0,'poor'
6,49,7023,0,1,0,0,0,0,0,'poor'
53,112,7456,0,1,0,0,7,0,0,'poor'
0,1430,7499,0,0,0,0,0,0,0,'poor'
14,97,7299,0,0,0,0,1,1,1,'poor'
6,194,7500,0,0,0,0,0,1,0,'poor'
12,342,5813,0,0,0,0,0,12,1,'poor'
15,579,5589,0,0,0,0,1,1,1,'poor'
226,402,7355,0,0,0,0,0,5,1,'poor'
17,773,7496,0,1,0,0,0,0,0,'poor'
2,0,7463,0,1,0,0,0,0,0,'poor'
38,630,7224,0,0,0,0,0,0,0,'poor'
1,292,4691,0,0,0,0,0,3,0,'poor'
1,49,7495,0,0,0,0,0,0,0,'poor'
18,656,7283,0,0,0,0,1,0,0,'poor'
1,158,7498,0,1,0,0,0,0,0,'poor'
27,331,3449,0,0,0,0,0,0,0,'poor'
4,229,7417,0,0,0,0,0,0,0,'poor'
5,114,7357,0,0,1,0,0,5,0,'poor'
10,719,7403,0,0,0,0,0,0,0,'poor'
14,101,7308,0,1,0,0,0,0,0,'poor'
27,365,7270,0,0,1,0,1,4,0,'poor'
9,309,7302,0,0,0,0,0,42,0,'poor'
2,63,7496,0,1,0,0,0,0,0,'poor'
39,1423,5299,0,0,1,0,1,100,1,'poor'
3,3324,5117,0,0,1,0,0,0,1,'poor'
306,1188,7416,0,0,1,0,6,41,0,'poor'
0,25,7371,1,0,0,0,0,0,0,'authentic'
53,88,7429,0,1,0,0,0,0,0,'poor'
12,732,7353,0,0,0,0,0,0,0,'poor'
24,2107,7196,0,1,0,0,1,0,0,'poor'
13,406,6876,0,1,0,0,1,0,0,'poor'
0,489,7489,0,1,0,0,0,0,0,'poor'
41,336,7436,0,0,0,0,0,0,0,'poor'
17,3126,7408,0,1,0,0,0,0,0,'poor'
0,35,677,0,0,0,0,0,0,0,'poor'
9,97,7361,0,0,0,0,11,0,0,'poor'
0,1,7355,0,1,0,0,0,0,0,'poor'
0,3,593,1,0,0,0,0,0,0,'authentic'
0,2,2722,1,1,0,0,0,0,0,'authentic'
0,3,1584,0,1,0,0,0,0,0,'poor'
1,110,7306,0,0,0,0,0,0,0,'poor'
0,22,4269,1,0,0,0,0,0,0,'authentic'
3,53,3193,0,1,0,0,0,0,0,'poor'
0,9,3379,0,1,0,0,0,0,0,'poor'
9,158,7356,0,0,0,0,0,1,0,'poor'
0,6,1709,1,0,0,0,0,0,0,'authentic'
2,39,3073,0,0,0,0,5,0,0,'poor'
1,147,7386,0,1,0,0,0,0,0,'poor'
0,10,2520,1,0,0,0,0,0,0,'authentic'
1,28,7342,0,0,0,0,0,0,0,'poor'
66,272,5366,0,0,1,0,16,5,0,'poor'
0,62,7431,1,0,0,0,0,0,0,'authentic'
0,30,5947,1,0,0,0,0,0,0,'authentic'
0,16,3213,1,0,0,0,0,0,0,'authentic'
0,40,5705,0,0,0,0,0,0,0,'poor'
1,3,7333,0,1,0,0,0,0,0,'poor'
0,30,2057,0,0,0,0,0,0,0,'poor'
1,45,6834,1,1,0,0,0,0,0,'authentic'
0,131,7056,1,0,0,0,1,0,0,'authentic'
2,150,7133,0,0,0,0,0,1,0,'poor'
21,11,7314,0,1,0,0,0,0,0,'poor'
3,69,7252,0,0,0,0,0,0,0,'poor'
1,106,7385,1,0,0,0,0,0,0,'authentic'
0,96,7359,1,0,1,0,0,0,0,'authentic'
0,183,7310,1,0,0,0,0,0,0,'authentic'
3,184,7255,0,0,1,0,0,0,0,'poor'
21,200,5925,0,0,0,0,1,10,1,'poor'
1,54,7494,0,0,0,0,0,0,0,'poor'
0,89,7474,1,0,0,0,0,0,0,'authentic'
0,113,7289,0,1,0,0,0,0,0,'poor'
0,2342,7359,0,0,0,0,0,5,0,'poor'
13,437,4253,0,1,0,0,0,0,0,'poor'
0,22,7397,0,0,0,0,0,0,0,'poor'
0,58,5903,0,0,0,0,0,0,0,'poor'
9,5022,7498,0,0,1,0,0,0,1,'poor'
112,902,7400,0,0,0,0,0,21,0,'poor'
9,113,7429,0,0,1,0,0,1,0,'poor'
14,85,7166,0,1,0,0,1,0,0,'poor'
81,98,7329,0,1,0,0,0,0,0,'poor'
7,144,7245,0,0,0,0,0,3,0,'poor'
103,1238,7405,1,1,0,0,0,0,0,'authentic'
7,281,4761,1,1,0,0,0,0,0,'authentic'
13,1043,7498,0,0,0,0,0,2,0,'poor'
0,134,7235,0,0,0,0,0,0,0,'poor'
1,277,7421,0,0,0,0,0,22,0,'poor'
2,686,7416,0,1,0,0,0,0,0,'poor'
33,543,7448,0,0,0,0,0,7,1,'poor'
126,1623,7349,0,0,1,0,0,65,1,'poor'
0,81,7380,0,0,0,0,0,0,0,'poor'
3,418,7471,0,0,0,0,1,7,1,'poor'
10,184,7440,0,0,0,0,0,4,0,'poor'
49,7740,7295,0,1,0,0,0,0,0,'authentic'
361,9340,6070,0,0,0,0,0,40,0,'authentic'
3,302,7224,0,0,1,0,0,2,1,'poor'
132,614,7448,0,1,0,0,59,0,0,'poor'
122,28470,7380,0,0,1,0,0,413,1,'authentic'
70,477,7345,0,0,0,0,1,0,0,'poor'
36,160,472,0,0,0,0,23,3,0,'poor'
2759,20111,637,0,0,1,0,0,52,1,'authentic'
0,12,5324,1,0,0,0,0,0,0,'authentic'
0,16,5111,1,0,0,0,0,0,0,'authentic'
0,19,1834,1,0,0,0,0,0,0,'authentic'
11,326,7225,0,0,0,0,5,0,0,'poor'
31,236,7248,0,0,0,0,0,2,1,'poor'
39,1825,7382,0,0,0,0,0,2,0,'poor'
2,1,7402,0,1,0,0,1,0,0,'poor'
1,15,3996,1,0,0,0,0,0,0,'authentic'
1,32,1973,0,0,0,0,0,0,0,'poor'
4,59,7483,0,0,0,0,0,0,0,'poor'
4,80,7500,0,0,0,0,0,0,0,'poor'
0,21,5381,0,0,0,0,0,1,0,'poor'
0,87,4158,1,0,0,0,2,1,0,'authentic'
15,493,2483,0,0,0,0,0,1,0,'poor'
15,64,7496,0,0,0,0,2,0,0,'poor'
0,46,7305,0,0,0,0,0,0,0,'poor'
1,38,7214,0,0,0,0,0,0,0,'poor'
10,194,7222,0,0,0,0,0,10,0,'poor'
0,30,6802,1,0,1,0,0,0,0,'authentic'
0,11,1963,1,0,0,0,0,0,0,'authentic'
0,33,5963,0,0,0,0,0,0,0,'poor'
0,115,7298,0,0,0,0,0,0,0,'poor'
0,107,7129,0,1,0,0,0,0,0,'poor'
1,58,3716,0,0,0,0,0,0,0,'poor'
0,12,1553,0,0,0,0,0,0,0,'poor'
0,27,3176,0,1,0,0,0,0,0,'poor'
0,43,7360,1,0,0,0,0,0,0,'authentic'
0,15,2887,1,0,0,0,0,0,0,'authentic'
0,24,6921,0,0,0,0,0,0,0,'poor'
0,13,1904,1,0,0,0,0,0,0,'authentic'
1,154,7500,0,0,0,0,0,1,0,'poor'
4,27,3891,0,0,0,0,0,0,0,'poor'
0,120,7386,0,0,0,0,0,0,0,'poor'
3,803,7487,0,0,0,0,0,0,0,'poor'
3,569,7500,0,0,0,0,0,0,0,'poor'
7,335,7298,0,0,0,0,0,0,0,'poor'
1,108,7428,0,1,0,0,0,0,0,'poor'
3,150,7499,0,0,0,0,0,1,0,'poor'
1,70,7456,0,0,0,0,0,0,1,'poor'
6,212,7497,0,0,0,0,1,0,1,'poor'
8,1103,7289,0,0,0,0,34,7,1,'poor'
0,82,7416,1,0,0,0,0,2,0,'authentic'
0,166,7402,1,1,0,0,0,0,0,'authentic'
80,228,7365,0,0,0,0,0,0,0,'poor'
63,524,7173,0,0,0,0,1,21,0,'poor'
11,200,7347,0,0,0,0,0,4,0,'poor'
4,221,7249,0,0,0,0,0,0,0,'poor'
48,171,7443,0,1,0,0,0,0,0,'poor'
853,1561,7350,0,0,1,0,0,261,0,'authentic'
93,3245,5773,0,0,1,0,0,21,0,'poor'
19,2174,7499,0,0,0,0,1,0,0,'poor'
7,688,7500,0,0,0,0,1,0,0,'poor'
0,3,1146,1,0,0,0,0,0,0,'authentic'
0,121,1798,1,0,0,0,0,0,0,'authentic'
2,1,2787,0,1,0,0,0,0,0,'poor'
0,7,1173,0,0,0,0,0,0,0,'poor'
0,8,1711,1,0,0,0,0,0,0,'authentic'
0,77,7185,0,0,0,0,0,0,0,'poor'
5,76,3302,0,0,0,0,0,0,0,'poor'
0,84,7345,0,0,0,0,0,0,0,'poor'
0,19,3487,1,0,0,0,0,0,0,'authentic'
6,352,7341,0,1,0,0,0,0,0,'poor'
0,27,6277,1,0,0,0,0,0,0,'authentic'
2,52,7392,1,0,0,0,0,0,0,'authentic'
9,124,6516,0,0,0,0,0,0,0,'poor'
1,77,6783,0,1,0,0,0,0,0,'poor'
0,13,3602,0,1,0,0,0,0,0,'poor'
1,38,7362,0,0,0,0,0,0,0,'poor'
14,110,7500,0,0,1,0,0,0,0,'poor'
1,6,4026,0,1,0,0,0,0,0,'poor'
0,208,5749,1,1,0,0,0,0,0,'authentic'
0,24,4216,1,0,0,0,0,0,0,'authentic'
1,9,1247,0,0,0,0,0,0,0,'poor'
1,109,4916,0,1,0,0,0,0,0,'poor'
2,46,7434,0,0,0,0,0,0,0,'poor'
2,16,1784,0,0,0,0,0,0,0,'poor'
1,2,7355,1,1,0,0,0,0,0,'authentic'
0,72,6096,0,0,0,0,0,0,0,'poor'
1,169,7466,0,1,0,0,0,0,0,'poor'
7,77,7501,0,0,0,0,0,0,0,'poor'
1,29,5976,0,0,0,0,0,0,0,'poor'
16,208,5890,0,0,0,0,3,0,0,'poor'
41,79,7240,0,0,0,0,0,2,1,'poor'
0,21,6915,1,0,0,0,0,0,0,'authentic'
18,75,2336,0,1,0,0,0,0,0,'poor'
0,23,7410,1,1,0,0,0,0,0,'authentic'
0,38,7440,1,0,0,0,0,0,0,'authentic'
17,92,969,0,0,1,0,0,0,1,'poor'
8,6,6051,0,1,0,0,0,0,0,'poor'
11,149,3715,0,0,0,0,0,2,1,'poor'
1,141,7200,0,1,0,0,0,0,0,'poor'
0,7,1453,1,0,0,0,0,0,0,'authentic'
0,32,2303,1,1,0,0,0,0,0,'authentic'
7,62,7500,1,0,0,0,0,7,0,'authentic'
0,110,7463,0,0,0,0,0,1,0,'poor'
0,8,2814,1,0,0,0,0,0,0,'authentic'
4,151,7500,0,0,0,0,0,0,1,'poor'
249,1329,7289,0,1,0,0,1,0,0,'poor'
0,15,1736,0,0,0,0,0,0,0,'poor'
10,894,7362,0,0,0,0,0,0,0,'poor'
0,828,7301,0,1,0,0,0,0,0,'poor'
5,516,6982,0,1,0,0,0,0,0,'poor'
2,457,7424,0,0,1,0,0,0,0,'poor'
3,10230,4750,0,0,1,0,0,2,1,'authentic'
33,289,7469,0,0,0,0,0,23,0,'poor'
25,2331,7329,0,0,1,0,0,2,0,'poor'
0,1388,7322,0,0,1,0,0,11,1,'poor'
53,545,7460,0,0,1,0,0,21,1,'poor'
6,1038,7292,0,0,0,0,0,7,0,'poor'
17,1228,7501,0,0,0,0,8,1,0,'poor'
1,455,7389,0,1,0,0,0,0,0,'poor'
0,241,7332,1,1,0,0,0,0,0,'authentic'
43,1025,7467,0,0,0,0,4,0,1,'poor'
2,95,7408,0,1,0,0,0,0,0,'poor'
6,1341,4570,0,0,0,0,0,7,0,'poor'
26,460,7346,0,0,0,0,0,2,1,'poor'
139,647,7452,0,0,1,0,0,16,0,'poor'
1,2741,7360,0,0,0,0,0,4,0,'poor'
4,5710,7085,0,0,0,0,0,0,0,'authentic'
0,683,3947,0,1,0,0,0,0,0,'poor'
7,316,7252,0,1,0,0,2,0,0,'poor'
14,3215,7183,0,1,0,0,0,0,0,'poor'
5,377,7324,0,1,0,0,0,0,0,'poor'
0,66,7290,1,0,0,0,0,0,0,'authentic'
0,54,7342,0,0,0,0,0,0,0,'poor'
3,58,3917,0,0,0,0,0,0,0,'poor'
9,2240,7268,0,1,0,0,0,0,0,'poor'
632,12089,6609,0,0,1,0,0,407,1,'authentic'
506,577,1461,0,0,0,0,0,198,0,'authentic'
75,415,729,0,0,1,0,0,0,1,'poor'
36,262,205,0,0,1,0,1,35,1,'poor'
323,940,199,0,0,1,0,17,3,1,'poor'
6,1458,7213,0,1,0,0,0,0,0,'poor'
71,2212,1725,0,0,1,0,14,0,0,'poor'
166,2305,565,0,0,1,0,11,477,1,'authentic'
371,23822,7176,0,0,0,0,0,236,1,'authentic'
3,2222,320,0,0,1,0,0,33,0,'poor'
1,190,428,0,1,0,0,0,0,0,'poor'
157,141,514,0,0,0,0,17,4,0,'poor'
121,1413,7498,0,0,0,0,15,1,1,'poor'
168,847,745,0,0,1,0,0,11,1,'poor'
227,15849,6130,0,0,0,0,0,100,1,'authentic'
204,892,3124,0,0,1,0,17,7,1,'poor'
183,1041,7502,0,0,1,0,97,0,0,'poor'
390,396,378,0,0,0,0,16,10,0,'poor'
70,130,218,0,0,0,0,0,1,0,'poor'
756,1058,1512,0,0,1,0,0,18,1,'poor'
207,149,287,0,0,0,0,43,0,0,'poor'
1349,12576,480,0,0,1,0,1,711,1,'authentic'
911,910,829,0,0,0,0,12,151,0,'poor'
89,213,261,0,0,0,0,7,17,0,'poor'
5,136,95,0,0,0,0,1,4,0,'poor'
852,2069,957,0,0,0,0,0,7,1,'poor'
755,6420,784,0,0,1,0,1,430,1,'authentic'
100,2698,213,0,0,1,0,0,40,0,'poor'
596,348,1987,0,0,0,0,0,1,0,'poor'
447,514,1090,0,0,1,0,5,19,1,'poor'
71,410,613,0,0,0,0,10,1,0,'poor'
15,88,282,0,0,0,0,0,4,0,'poor'
202,1745,7193,0,0,1,0,18,6,0,'poor'
2832,245018,2407,0,0,1,1,7,62173,1,'authentic'
24,72,113,0,0,0,0,0,0,0,'poor'
37,352,1131,0,0,1,0,40,2,0,'poor'
0,1,25,0,1,0,0,0,0,0,'poor'
7,13,597,0,0,0,0,0,0,0,'poor'
965,818,676,0,0,1,0,1,1485,0,'authentic'
63,1818,2291,0,0,0,0,0,198,1,'authentic'
249,110,195,0,0,0,0,5,0,1,'poor'
50,264,744,0,0,0,0,1,0,0,'poor'
27,1429,531,0,0,1,0,5,1,0,'poor'
69,203,265,0,0,1,0,2,2,0,'poor'
11,65,232,0,1,0,0,6,0,0,'poor'
375,953,1059,0,0,1,0,1,48,0,'poor'
93,205,540,0,0,0,0,19,1,0,'poor'
9,5,176,0,1,0,0,0,0,0,'poor'
295,362,2405,0,0,1,0,12,5,1,'poor'
96,563,966,0,0,1,0,0,6,1,'poor'
63,131,386,0,0,1,0,2,0,1,'poor'
325,6308,6719,0,0,1,0,2,2,0,'authentic'
182,117,104,0,0,1,0,0,7,0,'poor'
2061,4731,2145,0,0,0,0,9,132,1,'authentic'
1437,1587,1112,0,0,0,0,14,47,0,'poor'
254,229,265,0,0,1,0,5,2,0,'poor'
66,99,320,0,0,0,0,6,0,0,'poor'
447,1469,4206,0,0,1,0,1,15,0,'poor'
2479,1387,636,0,0,1,0,0,103,0,'authentic'
227,140,342,0,0,1,0,1,3,0,'poor'
101,213,531,0,0,0,0,1,0,1,'poor'
4491,1200,1092,0,0,1,0,11,14,0,'authentic'
15,352,1163,0,0,0,0,0,0,1,'poor'
0,18,54,0,0,0,0,0,0,0,'poor'
0,37,529,1,0,0,0,0,0,0,'authentic'
80,263,354,0,0,0,0,1,9,1,'poor'
1760,677,1838,0,0,0,0,0,8,0,'poor'
116,1650,529,0,0,1,0,2,254,1,'authentic'
144,413,1659,0,0,0,0,67,1,1,'poor'
106,443,943,0,0,0,0,0,9,0,'poor'
303,569,1077,0,0,1,0,0,6,0,'poor'
14,539,1410,0,0,1,0,0,0,1,'poor'
1298,342,402,0,0,0,0,0,15,0,'poor'
43,258,285,0,0,0,0,4,1,0,'poor'
44,38,106,0,0,0,0,0,0,0,'poor'
34,44,65,0,0,0,0,0,1,0,'poor'
67,443,587,0,1,0,0,1,0,0,'poor'
0,27,1792,0,1,0,0,1,0,0,'poor'
518,1292,2108,0,0,1,0,0,6,1,'poor'
54,623,410,0,0,0,0,1,2,0,'poor'
148,293,880,0,0,1,0,9,20,1,'poor'
148,3295,6142,0,0,1,0,4,206,1,'authentic'
1461,4146,3623,0,0,0,0,3,120,1,'authentic'
56,949,3468,0,0,1,0,4,2,1,'poor'
87,436,707,0,0,1,0,0,3,1,'poor'
800,2445,657,0,0,0,0,0,17,0,'poor'
14,114,430,0,0,1,0,2,6,0,'poor'
561,1115,6463,0,0,1,0,0,381,0,'authentic'
120,85,70,0,0,0,0,1,0,0,'poor'
26,155,767,0,0,1,0,0,0,1,'poor'
885,447,451,0,0,0,0,1,28,1,'poor'
106,146,304,0,0,1,0,1,2,0,'poor'
10,196,85,0,0,0,0,0,0,0,'poor'
79,124,361,0,0,0,0,0,1,1,'poor'
214,241,505,0,0,0,0,0,37,1,'poor'
14,1040,4771,0,0,0,0,0,4,0,'poor'
213,1992,2814,0,0,0,0,1,78,0,'poor'
171,637,1300,0,0,0,0,26,24,0,'poor'
192,5372,622,0,0,1,0,19,402,1,'authentic'
78,140,573,0,0,1,0,0,0,1,'poor'
223,8732,2430,0,0,1,0,2,538,1,'authentic'
74,108,84,0,0,1,0,4,0,1,'poor'
1932,782,473,0,0,0,0,0,2,0,'authentic'
168,3327,2337,0,0,1,0,0,447,0,'authentic'
1023,205,670,0,1,0,0,3,0,0,'poor'
55,159,59,0,0,0,0,0,27,0,'poor'
344,572,517,0,0,1,0,0,33,0,'poor'
12,1431,2908,0,0,0,0,3,6,0,'poor'
434,876,4414,0,0,0,0,1,0,0,'poor'
381,1879,7257,0,0,0,0,25,399,1,'authentic'
44,161,286,0,0,1,0,6,0,1,'poor'
333,743,1090,0,0,1,0,3,63,1,'poor'
249,12262,5045,0,0,1,0,15,94,1,'authentic'
447,1802,5096,0,0,1,0,155,148,1,'poor'
1585,2065,1533,0,0,1,0,0,26,1,'poor'
624,271,592,0,0,0,0,0,71,1,'poor'
7437,4107,5863,0,0,0,0,0,2,0,'authentic'
1598,5048,839,0,0,1,0,11,188,1,'authentic'
1,362,6232,1,1,0,0,500,0,0,'authentic'
171,124,97,0,0,0,0,4,5,0,'poor'
428,212,272,0,0,0,0,0,1,0,'poor'
0,5,33,1,0,0,0,0,0,0,'authentic'
28,3266,2153,0,0,1,0,2,160,1,'authentic'
1181,1233,2119,0,0,0,0,0,5,0,'poor'
3133,2513,1532,0,0,0,0,1,391,1,'authentic'
275,1124,503,0,0,1,0,2,145,0,'poor'
113,169,279,0,0,0,0,2,8,1,'poor'
209,866,729,0,0,1,0,5,37,0,'poor'
255,172,284,0,0,0,0,11,1,0,'poor'
62,2485,336,0,0,1,0,1,2,0,'poor'
64,604,1078,0,0,0,0,2,102,1,'poor'
57,1664,3484,0,0,1,0,23,1,0,'poor'
500,538,515,0,0,1,0,0,12,1,'poor'
58,116,159,0,0,1,0,1,1,0,'poor'
1086,1584,1330,0,0,1,0,0,88,1,'poor'
996,388,488,0,0,1,0,0,13,0,'poor'
560,8987,4746,0,1,0,0,0,0,0,'authentic'
183,861,5609,0,0,0,0,0,0,0,'poor'
123,548,1116,0,0,1,0,24,148,1,'poor'
82,6915,581,0,0,1,0,8,49,1,'authentic'
235,942,3728,0,0,1,0,1,0,0,'poor'
292,1758,4027,0,0,1,0,5,31,1,'poor'
41,308,199,0,0,0,0,0,1,0,'poor'
1,18,163,0,0,1,0,0,2,0,'poor'
68,123,200,0,0,0,0,1,1,0,'poor'
98,1020,3585,0,0,1,0,0,5,1,'poor'
2,5871,6012,0,0,1,0,0,0,0,'authentic'
288,22191,1021,0,0,1,0,3,2826,1,'authentic'
1,983,7486,0,0,0,0,3,0,0,'poor'
0,33,4267,1,0,0,0,0,0,0,'authentic'
0,8,2658,1,0,0,0,0,0,0,'authentic'
0,10,6353,1,0,0,0,0,0,0,'authentic'
2,70,7505,0,0,0,0,0,0,1,'poor'
0,29,7342,1,0,0,0,0,1,0,'authentic'
1,107,4298,0,0,0,0,0,0,0,'poor'
5,143,7443,0,0,0,0,0,0,0,'poor'
1,122,7492,0,1,0,0,0,0,0,'poor'
6,111,7334,0,0,0,0,0,0,0,'poor'
0,131,7500,0,1,0,0,1,0,0,'poor'
35,1095,7342,0,0,0,0,0,2,0,'poor'
0,4,7348,1,1,0,0,0,0,0,'authentic'
0,13,3833,0,0,0,0,0,0,0,'poor'
0,38,6827,1,0,0,0,0,0,0,'authentic'
0,65,7312,1,0,0,0,0,0,0,'authentic'
4,356,4937,0,1,0,0,0,0,0,'poor'
16,837,7388,0,0,0,0,2,0,0,'poor'
1,44,7205,0,0,0,0,0,0,0,'poor'
10,22,3263,0,0,0,0,1,0,0,'poor'
1,23,4712,0,0,0,0,0,0,0,'poor'
0,58,5030,1,0,0,0,0,0,0,'authentic'
27,89,7295,0,0,0,0,0,2,0,'poor'
1,41,2356,0,0,1,0,0,0,0,'poor'
0,24,7278,1,0,0,0,0,0,0,'authentic'
1,27,5499,1,0,0,0,0,0,0,'authentic'
0,69,2061,0,0,0,0,0,0,0,'poor'
1,402,7505,0,1,0,0,0,0,0,'poor'
0,328,7003,0,1,0,0,3,0,0,'poor'
4,86,7408,0,0,0,0,0,0,0,'poor'
19,91,7287,0,0,0,0,0,0,0,'poor'
57,182,7362,0,1,0,0,0,0,0,'poor'
13,67,7384,0,0,0,0,0,2,0,'poor'
0,172,7479,1,0,0,0,0,0,0,'authentic'
10,112,7368,0,0,0,0,0,1,0,'poor'
1,45,7362,0,0,1,0,0,0,1,'poor'
0,43,4687,1,0,0,0,0,0,0,'authentic'
4,75,7499,0,1,0,0,0,0,0,'poor'
0,319,7396,1,0,0,0,0,1,0,'authentic'
7,231,7301,0,0,0,0,0,15,1,'poor'
9,0,7288,0,1,0,0,0,0,0,'poor'
33,279,7228,0,0,0,0,2,4,0,'poor'
14,1169,7374,0,1,0,0,0,0,0,'poor'
20,586,7228,0,0,0,0,6,10,0,'poor'
2,18,7368,0,1,0,0,0,0,0,'poor'
13,142,7265,0,1,0,0,0,0,0,'poor'
0,788,6564,0,1,0,0,53,0,0,'poor'
11,289,7500,0,0,0,0,0,2,0,'poor'
13,370,7441,0,0,0,0,0,4,0,'poor'
7,2536,4928,0,0,0,0,0,1,1,'poor'
15,400,7442,0,1,0,0,0,0,0,'poor'
43,1943,7053,0,1,0,0,0,0,0,'poor'
1,203,7476,0,0,0,0,0,1,0,'poor'
1,141,4404,0,0,0,0,0,0,0,'poor'
0,20,4750,0,0,0,0,0,0,0,'poor'
1,21,4281,1,0,0,0,0,0,0,'authentic'
1,66,7343,0,0,0,0,0,0,0,'poor'
0,28,7329,1,0,0,0,0,1,0,'authentic'
0,90,7482,0,0,0,0,0,0,0,'poor'
0,58,7493,1,0,0,0,0,0,0,'authentic'
0,104,7312,1,1,0,0,0,0,0,'authentic'
0,27,7304,1,0,0,0,0,0,0,'authentic'
21,277,7501,0,0,1,0,0,0,1,'poor'
0,74,7271,0,0,0,0,0,0,0,'poor'
0,20,4474,1,0,0,0,0,0,0,'authentic'
0,101,7054,1,1,0,0,0,0,0,'authentic'
12,100,7448,1,1,0,0,0,0,0,'authentic'
25,90,7368,0,1,0,0,0,0,0,'poor'
2,43,7323,0,1,0,0,0,0,0,'poor'
1,65,7495,0,1,0,0,3,0,0,'poor'
15,540,7354,0,0,0,0,0,36,0,'poor'
5,726,6350,0,0,0,0,14,0,1,'poor'
42,179,7493,0,1,0,0,0,0,0,'poor'
7,1271,7417,0,1,0,0,0,0,0,'poor'
87,459,586,0,0,0,0,2,6,1,'poor'
103,11180,1357,0,0,1,0,9,3,0,'authentic'
1829,890,2706,0,0,0,0,19,1,1,'poor'
63,564,493,0,1,0,0,0,0,0,'poor'
92,686,1255,0,1,0,0,1,0,0,'poor'
91,536,2154,0,0,1,0,2,74,1,'poor'
395,144,390,0,0,0,0,0,1,0,'poor'
4898,798,1390,0,0,1,0,37,8,0,'authentic'
64,4136,6242,0,0,0,0,0,14,0,'poor'
3658,1126,4903,0,1,0,0,0,0,0,'authentic'
0,41,270,0,0,1,0,0,0,1,'poor'
